anime_id,name,genre,type,episodes,rating,members,description
11917,Major: World Series,"Comedy, Drama, Sports",OVA,2,8.5,13405,"{{Series
|genre=Action, Adventure, Fantasy, Science Fiction
|tag=Witch, Magical Girl, Transformation, Showa
|media=Anime, Game
|wiki=toei
|wiki name=Toei Wiki
|image=File:LittleWitchingMischiefs.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
The {{Translation|'''Toei Majokko Series'''|東映魔女っ子シリーズ|Toei Majokko Shiriizu}} were an early franchise of Japanese [[magical girl]] series by Toei Doga (now as [[Toei Animation]]) from 1966 to 1981. A PlayStation game called {{Translation|'''Lit"
205,Samurai Champloo,"Action, Adventure, Comedy, Historical, Samurai, Shounen",TV,26,8.5,390076,"{{Series
|genre=Action, Adventure, Comedy, Historical
|demographic=Shōnen
|tag=Samurai
|media=Anime, Manga, Game
|wiki=champloo
|wiki name=Samurai Champloo Wiki
|image=File:Samurai_Champloo.jpg
|foundingdate=2012/06/17
|pagecount=98
|datechecked=May 6, 2021
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Samurai Champloo'''|サムライチャンプルー|Samurai Chanpurū}} is a Japanese [[anime]] series developed by Manglobe. It featured a production team led by director [[Shinichirō Watan"
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, School, Shounen",TV,13,8.5,185015,#REDIRECT [[Food Wars!: Shokugeki no Soma]]
6594,Katanagatari,"Action, Adventure, Historical, Martial Arts, Romance",TV,12,8.49,207241,"{{Series
|genre=Comedy, Romance
|tag=
|media=Anime, Light Novel
|wiki=katanagatari
|wiki name=Katanagatari Wiki
|image=File:Katanagatari Volume 1.jpg
|foundingdate=November 15, 2010
|pagecount=66
|datechecked=October 25, 2017
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Katanagatari''' (刀語, lit. ""Sword Story"") is a Japanese [[light novel]] series written by [[w:c:katanagatari:Nisio Isin|Nisio Isin]] and illustrated by Take. The series is published by Kodansha under the [[Kodansha]]"
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.49,85361,
7655,Major S6,"Comedy, Drama, Sports",TV,25,8.49,24788,#REDIRECT [[MAJOR]]
2246,Mononoke,"Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural",TV,12,8.49,88850,"{{Series
|genre=Horror, Mystery, Supernatural
|demographic=Seinen
|tag=Adult Cast, Historical, Mythology, Psychological
|media=Anime, Manga, Film
|wiki=mononoke
|wiki name=Mononoke Wiki
|image=File:amazon-com-mononoke.png
|foundingdate=2010-02-26
|pagecount=45
|datechecked=2026-03-29
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=No
}}
{{stub}}
:''Were you looking for info about the [[Mononoke Sharing]] manga or [[Princess Mononoke]] movie?''
__NOTOC__
{{Translation|'''Mononoke'''|モノノ怪}} is"
25835,Shirobako,"Comedy, Drama",TV,24,8.49,146895,"{{Series
|demographic=Shōnen
|genre=Comedy, Drama, Slice of Life
|media=Anime, Manga, Novel, Guide Book
|tag=Workplace, Media Development, Meta Fiction, Edutainment
|wiki=shirobako
|wiki name=SHIROBAKO Wiki
|image=File:SHIROBAKO.jpg
|foundingdate=August 18, 2014
|pagecount=117
|datechecked=April 25, 2019
|animangafooter=Yes
|animanganavlink=No
|adoptable=
}}
'''SHIROBAKO''' (シロバコ, lit. ""White Box"") is an [[anime]] television series produced by Warner Entertainment Japan and studio [[P.A.Works]],"
2921,Ashita no Joe 2,"Drama, Sports",TV,47,8.48,6259,"{{Series
|demographic=Shōnen
|genre=Action, Drama, Sports
|tag=Boxing
|media=Anime, Manga, Film, Live Action, TV drama, Game, Audio Drama
|wiki=joe
|wiki name=Ashita no Joe Wiki
|image=File:Ashita_no_Joe.jpg
|foundingdate=October 27, 2011
|pagecount=12
|datechecked=June 21, 2017
|animangafooter=Yes
|animanganavlink=No
|adoptable=Yes
}}
{{translation|'''Ashita no Joe'''|あしたのジョー|Ashita no Jō}} is a critically acclaimed boxing [[manga]] written by Ikki Kajiwara and illustrated by Tetsuya Chiba in 1"
136,Hunter x Hunter,"Action, Adventure, Shounen, Super Power",TV,62,8.48,166255,#REDIRECT [[Hunter × Hunter]]
30503,Noragami Aragoto,"Action, Adventure, Shounen, Supernatural",TV,13,8.48,299434,
12531,Sakamichi no Apollon,"Drama, Josei, Music, Romance, School",TV,12,8.48,146592,#REDIRECT [[Kids on the Slope]]
523,Tonari no Totoro,"Adventure, Comedy, Supernatural",Movie,1,8.48,271484,
467,Ghost in the Shell: Stand Alone Complex,"Action, Mecha, Military, Police, Sci-Fi, Seinen",TV,26,8.47,194491,
572,Kaze no Tani no Nausicaä,"Adventure, Fantasy",Movie,1,8.47,143273,#REDIRECT [[Nausicaä of the Valley of the Wind]]
19815,No Game No Life,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",TV,12,8.47,602291,"{{Series
|genre=Adventure, Comedy, Fantasy
|demographic=Seinen
|tag=Gaming, Imouto, Another World, MMORPG
|media=Anime, Manga, Light Novel, Film, Guide Book, Audio Drama
|wiki=no-game-no-life
|wiki name=No Game No Life
|image=File:No_Game_No_Life_Vol._1.jpg
|foundingdate=2014-01-02
|pagecount=417
|datechecked=2024-10-05
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{Nihongo|'''No Game No Life'''|ノーゲーム・ノーライフ|Nōgēmu Nōraifu}} is a Japanese [[light novel]] series written and illustrated"
2559,Romeo no Aoi Sora,"Adventure, Drama, Historical, Slice of Life",TV,33,8.47,15074,
392,Yuu☆Yuu☆Hakusho,"Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen",TV,112,8.47,195017,#REDIRECT [[YuYu Hakusho]]
486,Kino no Tabi: The Beautiful World,"Action, Adventure, Slice of Life",TV,13,8.46,102822,#REDIRECT [[Kino's Journey: The Beautiful World]]
11771,Kuroko no Basket,"Comedy, School, Shounen, Sports",TV,25,8.46,338315,#redirect [[Kuroko's Basketball]]
1698,Nodame Cantabile,"Comedy, Drama, Josei, Music, Romance, Slice of Life",TV,23,8.46,157025,"{{Series
|genre=Comedy, Drama, Romance, Slice of Life
|media=Anime, Manga, Live Action, TV drama, Game
|wiki=nodamecantabile
|wiki name=Nodame Cantabile Wiki
|image=File:NodameCantabile.jpg
|foundingdate=December 2, 2010
|pagecount=37
|datechecked=May 6, 2021
|animangafooter=No
|animanganavlink=No
|adoptable=Yes
}}
{{translation|'''Nodame Cantabile'''|のだめカンタービレ|Nodame Kantābire}} is a [[manga]] by Tomoko Ninomiya. It was serialized in Japan by [[Kodansha]] in the magazine Kiss from July 2001 to"
5341,Ookami to Koushinryou II,"Adventure, Fantasy, Historical, Romance",TV,12,8.46,210491,
25781,Shingeki no Kyojin: Kuinaki Sentaku,"Action, Fantasy, Shoujo, Supernatural",OVA,2,8.45,92543,
10863,Steins;Gate: Oukoubakko no Poriomania,"Sci-Fi, Thriller",Special,1,8.46,159548,
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",TV,13,8.45,205987,
5420,Kemono no Souja Erin,"Drama, Fantasy",TV,50,8.45,36751,#REDIRECT [[The Beast Player]]
9260,Kizumonogatari I: Tekketsu-hen,"Mystery, Supernatural, Vampire",Movie,1,8.45,99579,
32,Neon Genesis Evangelion: The End of Evangelion,"Dementia, Drama, Mecha, Psychological, Sci-Fi",Movie,1,8.45,215630,
4224,Toradora!,"Comedy, Romance, School, Slice of Life",TV,25,8.45,633817,"{{Series
|genre=Comedy, Romance
|demographic=Shōnen
|media=Anime, Manga, Light Novel, Visual Novel, OVA, Game, Audio Drama
|wiki=tora-dora
|wiki name=Tora Dora Wiki
|image=File:Toradora.png
|foundingdate=2013-07-30
|pagecount=348
|datechecked=2021-05-05
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=No
}}
'''Toradora!''' (とらドラ!) is a Japanese [[light novel]] series by Yuyuko Takemiya, with illustrations by Yasu. The series includes ten novels released between March 10, 2006 and March 10, 20"
2236,Toki wo Kakeru Shoujo,"Adventure, Drama, Romance, Sci-Fi",Movie,1,8.44,289206,#REDIRECT [[The Girl Who Leapt Through Space]]
2685,Tsubasa: Tokyo Revelations,"Action, Adventure, Drama, Fantasy, Romance, Shounen",OVA,3,8.44,57963,
31181,Owarimonogatari,"Comedy, Mystery, Supernatural",TV,12,8.43,107855,#REDIRECT [[Bakemonogatari]]
45,Rurouni Kenshin: Meiji Kenkaku Romantan,"Action, Adventure, Comedy, Historical, Romance, Samurai",TV,94,8.43,218928,
2418,Stranger: Mukou Hadan,"Action, Adventure, Historical, Samurai",Movie,1,8.43,125503,
1365,Detective Conan Movie 06: The Phantom of Baker Street,"Adventure, Mystery, Police, Shounen",Movie,1,8.42,28462,
22297,Fate/stay night: Unlimited Blade Works,"Action, Fantasy, Magic, Shounen, Supernatural",TV,12,8.42,267484,
627,Major S1,"Comedy, Drama, Shounen, Sports",TV,26,8.42,41061,#REDIRECT [[MAJOR]]
10937,Mobile Suit Gundam: The Origin,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,8.42,15420,#REDIRECT [[Gundam]]
23755,Nanatsu no Taizai,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,24,8.42,331627,#REDIRECT [[Seven Deadly Sins]]
4081,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.42,210736,#REDIRECT [[Natsume's Book of Friends]]
4155,One Piece Film: Strong World,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.42,85020,
1889,Higurashi no Naku Koro ni Kai,"Mystery, Psychological, Supernatural, Thriller",TV,24,8.41,218101,#REDIRECT [[Higurashi When They Cry]]
137,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",OVA,8,8.41,53168,#REDIRECT [[Hunter × Hunter]]
139,Hunter x Hunter: Greed Island Final,"Action, Adventure, Shounen, Super Power",OVA,14,8.41,55787,
23317,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2,8.41,67261,
558,Major S2,"Comedy, Drama, Shounen, Sports",TV,26,8.41,30689,#REDIRECT [[MAJOR]]
5040,One Outs,"Psychological, Seinen, Sports",TV,25,8.41,83056,"{{Series
|demographic=Seinen
|genre=Psychological, Sports
|tag=Baseball, Gambling
|media=Anime, Manga
|wiki=oneouts
|wiki name=One Outs Wiki
|image=File:One Outs.jpg
|foundingdate=May 1, 2011
|pagecount=224
|datechecked=July 27, 2017
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=No
}}
{{translation|'''One Outs'''|ワンナウツ|Wannautsu}} is a [[manga]] written and illustrated by Shinobu Kaitani. It was serialized in Business Jump from 1998 to 2006 and relaunched on October 1, 2008. An [[anime]] a"
57,Beck,"Comedy, Drama, Music, Shounen, Slice of Life",TV,26,8.4,148328,"{{Series
|demographic=Shōnen
|genre=Comedy, Drama, Romance, Slice of Life
|tag= Music,
|media=Anime, Manga, Film, Live Action, Game
|wiki=Beck-MCS
|wiki name=BECK - Mongolian Chop Squad Wiki
|image=File:Beck.jpg
|foundingdate=March 6, 2009
|pagecount=84
|datechecked=June 25, 2017
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
'''Beck''' is a [[manga]] written and illustrated by Harold Sakuishi. It was made into an [[anime]] in 2004, a game in 2005 and a [[live action|live]] film in 201"
33,Berserk,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,25,8.4,226430,"{{Series
|genre=Action, Adventure, Drama, Fantasy, Horror, Psychological, Romance, Supernatural
|demographic=Seinen
|tag=Dark Fantasy
|media=Anime, Manga, One Shot, Film, Guide Book, Game, Audio Drama
|wiki=berserk
|wiki name=Berserk Wiki
|image=File:Berserk vol01.png
|foundingdate=2008-05-30
|pagecount=785
|datechecked=2024-12-27
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Berserk'''|ベルセルク|Beruseruku}} is a long-running dark fantasy [[manga]] series written and illu"
5,Cowboy Bebop: Tengoku no Tobira,"Action, Drama, Mystery, Sci-Fi, Space",Movie,1,8.4,137636,
1842,Major S3,"Drama, Shounen, Sports",TV,26,8.4,29528,#REDIRECT [[MAJOR]]
6336,Mobile Suit Gundam Unicorn,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,7,8.4,42076,#REDIRECT [[Gundam]]
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",OVA,1,8.4,28302,
1210,NHK ni Youkoso!,"Comedy, Drama, Psychological, Romance",TV,24,8.4,291228,#REDIRECT [[Welcome to the N.H.K.]]
338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",TV,40,8.4,32188,"{{Series
|genre=Action, Drama, Historical, Romance
|media=Anime, Manga, OVA, Film
|demographic=Shōjo
|tag=Revolution
|wiki=rose-of-versailles
|wiki name=Rose of Versailles Wiki
|image=File:The Rose of Versailles.jpg
|pagecount=43
|datechecked=2022/10/07
|animangafooter=No
|animanganavlink=No
|adoptable=Yes
}}
{{translation|'''The Rose of Versailles'''|ベルサイユのばら|Berusaiyu no Bara}}, also known as '''Lady Oscar''' or '''La Rose de Versailles''', is one of the best-known titles in shōjo manga and a"
13759,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24,8.4,380375,#REDIRECT [[The Pet Girl of Sakurasō]]
6547,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,8.39,717796,"{{Series
|genre=Action, Fantasy
|tag=Afterlife, School, Memory Loss
|media=Anime, Manga, Light Novel, OVA, Guide Book
|wiki=angelbeats
|wiki name=Angel Beats Wiki
|image=File:Angel Beats!.png
|foundingdate=April 24, 2010
|pagecount=113
|datechecked=May 7, 2021
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=No
}}
{{translation|'''Angel Beats!'''|エンジェルビーツ!|Enjeru Bītsu!}} is a Japanese franchise, centered on a 13-episode [[anime]] television series produced by P.A. Works and [[Aniplex]] and d"
5081,Bakemonogatari,"Mystery, Romance, Supernatural, Vampire",TV,15,8.39,482268,"{{Stub}}
{{Series
|genre=Action, Comedy, Romance, Supernatural
|tag=Harem
|media=Anime, Light Novel, Guide Book
|wiki=bakemonogatari
|wiki name=Bakemonogatari Wiki
|image=File:Bakemonogatari.png
|foundingdate=2011/07/28
|pagecount=332
|datechecked=2021/05/06
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Bakemonogatari'''|化物語||a portmanteau of ''bakemono'' [monster] and ''monogatari'' [story, tale]}} is a Japanese [[light novel]] series (technically called the ''""Monog"
32867,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12,8.39,83641,#REDIRECT [[Bungo Stray Dogs]]
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",Special,1,8.39,47840,
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.39,76051,"{{Series
|genre=Action, Adventure, Comedy
|demographic=Shōnen
|tag=Pirates
|media=Anime, Manga, Manhwa, Novel, OVA, Film, Game
|wiki=onepiece
|wiki name=One Piece Encyclopedia
|fanon=onepiecefanon
|fanon name=One Piece Fanon Wiki
|image=File:One piece.jpg
|foundingdate=2006-02-14
|pagecount=7,326
|datechecked=2024-07-24
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{translation|'''One Piece'''|ワンピース|Wan Pīsu}} is a [[manga]] written and illustrated by by [[Eiichirō Oda]]. It has been"
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,8.39,422271,
5460,Detective Conan Movie 13: The Raven Chaser,"Action, Mystery, Police, Shounen",Movie,1,8.38,21798,
6746,Durarara!!,"Action, Mystery, Supernatural",TV,24,8.38,556431,"{{Series
|genre=Action, Mystery, Supernatural
|media=Anime, Manga, Light Novel, Game, Guide Book
|tag=Suspense, Coming of Age, Crime
|wiki=durarara
|wiki name=Durarara!! Wiki
|image=File:Durarara.png
|foundingdate=January 7, 2010
|pagecount=461
|datechecked=May 5, 2021
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=No
}}
{{Translation|'''Durarara!!'''|デュラララ!!}} is a [[light novel]] written by [[Ryohgo Narita]] and illustrated by [[Suzuhito Yasuda]]. It was published from April 10, 2004 to J"
5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11,8.38,67697,"{{Series
|genre=Comedy, Drama, Romance, Slice of Life
|media=Anime, Manga, Live Action, TV drama, Game
|wiki=nodamecantabile
|wiki name=Nodame Cantabile Wiki
|image=File:NodameCantabile.jpg
|foundingdate=December 2, 2010
|pagecount=37
|datechecked=May 6, 2021
|animangafooter=No
|animanganavlink=No
|adoptable=Yes
}}
{{translation|'''Nodame Cantabile'''|のだめカンタービレ|Nodame Kantābire}} is a [[manga]] by Tomoko Ninomiya. It was serialized in Japan by [[Kodansha]] in the magazine Kiss from July 2001 to"
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,8.38,105044,"{{Series
|genre=Drama, Psychological, Science Fiction, Slice of Life
|tag=Space, Workplace,
|media=Anime, Manga
|wiki=planetes
|fanon=planetesfanon
|fanon name=Planetes Fanon Wiki
|image=File:Planetes PV-Bumper-1.png
|foundingdate=December 27, 2008
|pagecount=79
|datechecked=May 7, 2021
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{nihongo|'''Planetes'''|プラネテス|Puranetesu|πλάνητες}} is a hard-science fiction [[manga]] written and illustrated by [[Makoto Yukimura]]. Animation studio ["
34240,Shelter,"Music, Sci-Fi",Music,1,8.38,71136,
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.38,151061,#REDIRECT [[Castle in the Sky]]
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,8.37,27213,
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12,8.37,61493,
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1,8.37,45547,#REDIRECT [[100 Yin and Yang Demon Stories]]
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103,#REDIRECT [[Home Tutor Hitman Reborn!]]
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,#REDIRECT [[My Hero Academia]]
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,"{{Series
|genre=Comedy, Drama, Romance
|media=Anime, Manga, Visual Novel, OVA
|wiki=littlebusters
|wiki name=Little Busters! Wiki
|image=File:Little Busters!.jpg
|foundingdate=November 1, 2011
|pagecount=241
|datechecked=May 6, 2021
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Little Busters!'''|リトルバスターズ!|Ritoru Basutāzu!}} is a Japanese [[visual novel]] developed by [[Key]]. It was released on July 27, 2007 for Windows PCs and is rated for all ages. Little Busters!"
9890,Major: Message,"Comedy, Drama, Sports",OVA,1,8.36,12282,
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.36,27532,#REDIRECT [[Saint Seiya]]
9863,SKET Dance,"Comedy, School, Shounen",TV,77,8.36,101027,#REDIRECT [[SKET Dance]]
7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,"{{Stub}}
{{Series
|image=File:Bakuman.png
|demographic=Shōnen
|genre=Comedy, Drama, Romance, Slice of Life,
|tag=Otaku, Media Development, Buddies, Edutainment
|media=Anime, Manga, Novel, Film, Live Action, Game, Guide Book
|localsitelogo=No-wordmark.png
|wiki=bakuman
|wiki name=Bakuman Wiki
|foundingdate=August 12, 2008
|pagecount=484
|datechecked=May 5, 2021
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=No
}}
{{Translation|'''Bakuman'''|バクマン}} is a Japanese [[shōnen]] [[manga]] written b"
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,#REDIRECT [[Daily Lives of High School Boys]]
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,8.35,189741,#REDIRECT [[The Garden of Words]]
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,8.35,59815,
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26,8.35,28002,#REDIRECT [[MAJOR]]
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1,8.35,53590,
